
🚲骑行视频(备用线路),#genre# 
走過咖啡屋 -千百惠,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E8%B5%B0%E9%81%8E%E5%92%96%E5%95%A1%E5%B1%8B%20-%E5%8D%83%E7%99%BE%E6%83%A0%20.mp4

跟往事干杯 - 姜育恒,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E8%B7%9F%E5%BE%80%E4%BA%8B%E5%B9%B2%E6%9D%AF%20-%20%E5%A7%9C%E8%82%B2%E6%81%92.mkv

路边的野花不要采 - 邓丽君,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E8%B7%AF%E8%BE%B9%E7%9A%84%E9%87%8E%E8%8A%B1%E4%B8%8D%E8%A6%81%E9%87%87%20-%20%E9%82%93%E4%B8%BD%E5%90%9B.mkv

输了你赢了世界又如何 - 优客李林,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E8%BE%93%E4%BA%86%E4%BD%A0%E8%B5%A2%E4%BA%86%E4%B8%96%E7%95%8C%E5%8F%88%E5%A6%82%E4%BD%95%20-%20%E4%BC%98%E5%AE%A2%E6%9D%8E%E6%9E%97.mkv

追梦人-凤飞飞,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E8%BF%BD%E6%A2%A6%E4%BA%BA-%E5%87%A4%E9%A3%9E%E9%A3%9E.mp4

选择-林子祥&叶倩文,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%80%89%E6%8B%A9-%E6%9E%97%E5%AD%90%E7%A5%A5%26%E5%8F%B6%E5%80%A9%E6%96%87.mp4

那一夜 -谢军,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%82%A3%E4%B8%80%E5%A4%9C%20-%E8%B0%A2%E5%86%9B%20.mp4

酒干淌卖无 - 苏芮,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%85%92%E5%B9%B2%E6%B7%8C%E5%8D%96%E6%97%A0%20-%20%E8%8B%8F%E8%8A%AE.mkv

隐形的翅膀-张韶涵,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%9A%90%E5%BD%A2%E7%9A%84%E7%BF%85%E8%86%80-%E5%BC%A0%E9%9F%B6%E6%B6%B5.avi

难以抗拒 - 李度,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%9A%BE%E4%BB%A5%E6%8A%97%E6%8B%92%20-%20%E6%9D%8E%E5%BA%A6.mkv

难以抗拒你容颜 - 张信哲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%9A%BE%E4%BB%A5%E6%8A%97%E6%8B%92%E4%BD%A0%E5%AE%B9%E9%A2%9C%20-%20%E5%BC%A0%E4%BF%A1%E5%93%B2.mkv

雨一直下 - 张宇,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%9B%A8%E4%B8%80%E7%9B%B4%E4%B8%8B%20-%20%E5%BC%A0%E5%AE%87.mkv

雾里看花 - 那英,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%9B%BE%E9%87%8C%E7%9C%8B%E8%8A%B1%20-%20%E9%82%A3%E8%8B%B1.mkv

青青河边草-高胜美,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%9D%92%E9%9D%92%E6%B2%B3%E8%BE%B9%E8%8D%89-%E9%AB%98%E8%83%9C%E7%BE%8E.mp4

风中的承诺-李翊君,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%A3%8E%E4%B8%AD%E7%9A%84%E6%89%BF%E8%AF%BA-%E6%9D%8E%E7%BF%8A%E5%90%9B.mp4

风雨无阻-周华健,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%A3%8E%E9%9B%A8%E6%97%A0%E9%98%BB-%E5%91%A8%E5%8D%8E%E5%81%A5.avi

飘雪 - 陈慧娴,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%A3%98%E9%9B%AA%20-%20%E9%99%88%E6%85%A7%E5%A8%B4.mkv

香水有毒-胡杨林,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%A6%99%E6%B0%B4%E6%9C%89%E6%AF%92-%E8%83%A1%E6%9D%A8%E6%9E%97%20.mp4

驿动的心 - 姜育恒,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%A9%BF%E5%8A%A8%E7%9A%84%E5%BF%83%20-%20%E5%A7%9C%E8%82%B2%E6%81%92.mkv

鲁冰花 - 甄妮,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%B2%81%E5%86%B0%E8%8A%B1%20-%20%E7%94%84%E5%A6%AE.mkv

黄鹤楼-谭晶,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E7%BB%8F%E5%85%B8%E8%80%81%E6%AD%8C%E5%8D%A1%E6%8B%89OK/%E9%BB%84%E9%B9%A4%E6%A5%BC-%E8%B0%AD%E6%99%B6.avi


🎻小提琴视频(备用线路),#genre# 

门德尔松(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E9%97%A8%E5%BE%B7%E5%B0%94%E6%9D%BE-e%E5%B0%8F%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2(%E8%B4%9D%E5%B0%94).mp4

西贝柳斯(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%A5%BF%E8%B4%9D%E6%9F%B3%E6%96%AF(%E8%B4%9D%E5%B0%94).mp4

德沃夏克(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%BE%B7%E6%B2%83%E5%A4%8F%E5%85%8B(%E8%B4%9D%E5%B0%94).mp4

苏格兰幻想曲(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8B%8F%E6%A0%BC%E5%85%B0%E5%B9%BB%E6%83%B3%E6%9B%B2(%E8%B4%9D%E5%B0%94).mp4

引子与回旋随想曲(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%9C%A3%E6%A1%91-%E5%BC%95%E5%AD%90%E4%B8%8E%E5%9B%9E%E6%97%8B%E9%9A%8F%E6%83%B3%E6%9B%B2(%E8%B4%9D%E5%B0%94).mp4

匈牙利舞曲(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%8C%88%E7%89%99%E5%88%A9%E8%88%9E%E6%9B%B2(%E8%B4%9D%E5%B0%94).mp4

肖邦夜曲(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%82%96%E9%82%A6(%E8%B4%9D%E5%B0%94).MP4

夏日(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%A4%8F%E6%97%A5(%E8%B4%9D%E5%B0%94).mp4

我亲爱的爸爸(贝尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%88%91%E4%BA%B2%E7%88%B1%E7%9A%84%E7%88%B8%E7%88%B8(%E8%B4%9D%E5%B0%94).mp4 

柴可夫斯基(沙汉姆),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9F%B4%E5%8F%AF%E5%A4%AB%E6%96%AF%E5%9F%BA-D%E5%A4%A7%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E6%B2%99%E6%B1%89%E5%A7%86%EF%BC%89.mp4

柴可夫斯基D大调及罗密欧与朱丽叶幻想序曲-高清,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9F%B4%E5%8F%AF%E5%A4%AB%E6%96%AF%E5%9F%BAD%E5%A4%A7%E8%B0%83%E5%8F%8A%E7%BD%97%E5%AF%86%E6%AC%A7%E4%B8%8E%E6%9C%B1%E4%B8%BD%E5%8F%B6%E5%B9%BB%E6%83%B3%E5%BA%8F%E6%9B%B2-%E9%AB%98%E6%B8%85.mp4

西贝柳斯(哈恩),http://wu.5yi.fun/d/%E6%88%91%E7%9A%84%E7%A1%AC%E7%9B%98/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%A5%BF%E8%B4%9D%E6%9F%B3%E6%96%AF-d%E5%B0%8F%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2(%E5%93%88%E6%81%A9).mp4 

卡门幻想曲(哈恩),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%A5%BF%E8%B4%9D%E6%9F%B3%E6%96%AF-d%E5%B0%8F%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2(%E5%93%88%E6%81%A9).mp4

巴赫-萨拉班德(哈恩),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%90%A8%E6%8B%89%E7%8F%AD%E5%BE%B7-%E5%B7%B4%E8%B5%AB%EF%BC%88%E5%93%88%E6%81%A9%EF%BC%89.mp4

巴赫g小调奏鸣曲(哈恩),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B7%B4%E8%B5%ABg%E5%B0%8F%E8%B0%83%E5%A5%8F%E9%B8%A3%E6%9B%B2%EF%BC%88%E5%93%88%E6%81%A9%EF%BC%89.mkv

巴赫第二协奏曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B7%B4%E8%B5%AB%E7%AC%AC%E4%BA%8C%E5%8D%8F%E5%A5%8F%E6%9B%B2.mp4

柴可夫斯基(扬森),http://wu.5yi.fun/d/%E6%88%91%E7%9A%84%E7%A1%AC%E7%9B%98/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9F%B4%E5%8F%AF%E5%A4%AB%E6%96%AF%E5%9F%BA-D%E5%A4%A7%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E6%89%AC%E6%A3%AE%EF%BC%89.mp4

勃拉姆斯(扬森),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9F%B4%E5%8F%AF%E5%A4%AB%E6%96%AF%E5%9F%BA-D%E5%A4%A7%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E6%89%AC%E6%A3%AE%EF%BC%89.mp4

布鲁赫(扬森),http://wu.5yi.fun/d/%E6%88%91%E7%9A%84%E7%A1%AC%E7%9B%98/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B8%83%E9%B2%81%E8%B5%AB-g%E5%B0%8F%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E6%89%AC%E6%A3%AE%EF%BC%89.mp4http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B8%83%E9%B2%81%E8%B5%AB-g%E5%B0%8F%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E6%89%AC%E6%A3%AE%EF%BC%89.mp4

贝多芬D大调(穆特),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%B4%9D%E5%A4%9A%E8%8A%AC-D%E5%A4%A7%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E7%A9%86%E7%89%B9%EF%BC%89.mp4

貝多芬D大調,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%B2%9D%E5%A4%9A%E8%8A%AC-D%E5%A4%A7%E8%AA%BF%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2.mp4

贝多芬F大调浪漫曲(茱莉亚),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%B4%9D%E5%A4%9A%E8%8A%AC-F%E5%A4%A7%E8%B0%83%E6%B5%AA%E6%BC%AB%E6%9B%B2(%E8%8C%B1%E8%8E%89%E4%BA%9A%20%C2%B7%20%E8%B4%B9%E8%88%8D%E5%B0%94).mp4

莫扎特第五,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8E%AB%E6%89%8E%E7%89%B9-A%E5%A4%A7%E8%B0%83%E7%AC%AC%E4%BA%94%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2.MP4

勃拉姆斯D大调4k,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%8B%83%E6%8B%89%E5%A7%86%E6%96%AF-D%E5%A4%A7%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B24k.mp4

德沃夏克(安东宁),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%BE%B7%E6%B2%83%E5%A4%8F%E5%85%8B%20a%E5%B0%8F%E8%B0%83(%E5%AE%89%E4%B8%9C%E5%AE%81).mp4

莫扎特第3,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8E%AB%E6%89%8E%E7%89%B9%E7%9A%84%E7%AC%AC3%E5%8F%B7%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2.mp4

莫扎特第三(韩淑真),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8E%AB%E6%89%8E%E7%89%B9%E7%9A%84%E7%AC%AC3%E5%8F%B7%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2-%E9%9F%A9%E6%B7%91%E7%9C%9F.mp4

流浪者之歌(韩淑真),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%B5%81%E6%B5%AA%E8%80%85%E4%B9%8B%E6%AD%8C.mp4

四季(菲舍尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%9B%9B%E5%AD%A3.MP4

莫扎特1-3(菲舍尔),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8E%AB%E6%89%8E%E7%89%B91-3(%E8%8F%B2%E8%88%8D%E5%B0%94).mp4

莫扎特弦乐小夜曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%8E%AB%E6%89%8E%E7%89%B9%E5%BC%A6%E4%B9%90%E5%B0%8F%E5%A4%9C%E6%9B%B2.mp4

圣桑第三,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%9C%A3%E6%A1%91-%E7%AC%AC%E4%B8%89%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2.mp4

中国花鼓(陈锐),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E4%B8%AD%E5%9B%BD%E8%8A%B1%E9%BC%93(%E9%99%88%E9%94%90).MP4

维尼亚夫斯基第一(陈锐),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%BB%B4%E5%B0%BC%E4%BA%9A%E5%A4%AB%E6%96%AF%E5%9F%BA%E7%AC%AC%E4%B8%80%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2(%E9%99%88%E9%94%90).MP4

维尼亚夫斯基第二(菲莉科),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%BB%B4%E5%B0%BC%E4%BA%9A%E5%A4%AB%E6%96%AF%E5%9F%BA-%20%E7%AC%AC%E4%BA%8C%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2(%E8%8F%B2%E8%8E%89%E7%A7%91.%E6%A5%9A%E5%A7%86%E5%B8%83%E9%87%8C%E6%B3%BD%EF%BC%89.mp4 

维尼亚夫斯基第二(金本索里),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E7%BB%B4%E5%B0%BC%E4%BA%9A%E5%A4%AB%E6%96%AF%E5%9F%BA-%20%E7%AC%AC%E4%BA%8C%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2(%E9%87%91%E6%9C%AC%E7%B4%A2%E9%87%8C)%20.mp4

波兰舞曲(金本索里),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%B3%A2%E5%85%B0%E8%88%9E%E6%9B%B2(%E9%87%91%E6%9C%AC%E7%B4%A2%E9%87%8C).MP4

柴可夫斯基(宁峰),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9F%B4%E5%8F%AF%E5%A4%AB%E6%96%AF%E5%9F%BA-D%E5%A4%A7%E8%B0%83%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E5%AE%81%E5%B3%B0%EF%BC%89.mp4

贝多芬奏鸣曲(宁峰),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%B4%9D%E5%A4%9A%E8%8A%AC%E5%A5%8F%E9%B8%A3%E6%9B%B2(%E5%AE%81%E5%B3%B0).mp4

帕格尼尼(宁峰),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B8%95%E6%A0%BC%E5%B0%BC%E5%B0%BC-D%E5%A4%A7%E8%B0%83%E7%AC%AC%E4%B8%80%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%EF%BC%88%E5%AE%81%E5%B3%B0%EF%BC%89.mp4

帕格尼尼无穷动,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B8%95%E6%A0%BC%E5%B0%BC%E5%B0%BC-%E6%97%A0%E7%A9%B7%E5%8A%A8.mp4 

帕格尼尼第五首(塔西亚),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%B8%95%E6%A0%BC%E5%B0%BC%E5%B0%BC%E7%AC%AC%E4%BA%94%E9%A6%96(%E5%A1%94%E8%A5%BF%E4%BA%9A).mp4 

拉罗•西班牙交响曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%8B%89%E7%BD%97-%E8%A5%BF%E7%8F%AD%E7%89%99%E4%BA%A4%E5%93%8D%E6%9B%B2.mp4

肖松•音诗,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E8%82%96%E6%9D%BE-%E9%9F%B3%E8%AF%97Mikko%20Franck%20Anna%20Tifu.mp4

柴可夫斯基•谐谑曲(哈德里奇),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9F%B4%E5%8F%AF%E5%A4%AB%E6%96%AF%E5%9F%BA-%E8%B0%90%E8%B0%91%E6%9B%B2(%E5%A5%A5%E5%8F%A4%E6%96%AF%E4%B8%81%E3%83%BB%E5%93%88%E5%BE%B7%E9%87%8C%E5%A5%87).mp4 

吉尔伯特小提琴协奏曲及苏格兰幻想曲,http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%90%89%E5%B0%94%E4%BC%AF%E7%89%B9%E5%B0%8F%E6%8F%90%E7%90%B4%E5%8D%8F%E5%A5%8F%E6%9B%B2%E5%8F%8A%E8%8B%8F%E6%A0%BC%E5%85%B0%E5%B9%BB%E6%83%B3%E6%9B%B2.mp4

梁祝(黄蒙拉),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%A2%81%E7%A5%9D(%E9%BB%84%E8%92%99%E6%8B%89).mp4 

波兰舞曲(卡皮桑),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%B3%A2%E5%85%B0%E8%88%9E%E6%9B%B2(%E5%8D%A1%E7%9A%AE%E6%A1%91).mp4

天堂电影院(卡皮桑),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E5%A4%A9%E5%A0%82%E7%94%B5%E5%BD%B1%E9%99%A2(%E5%8D%A1%E7%9A%AE%E6%A1%91).mp4


沉思(卡皮桑),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%B2%89%E6%80%9D.mp4

木屐舞曲(朱蕾雅),http://wu.5yi.fun:5244/d/%E6%96%B0%E6%B1%9F%E5%8D%97/%E9%9F%B3%E4%B9%90%E8%A7%86%E9%A2%91/%E6%9C%A8%E5%B1%90%E8%88%9E%E6%9B%B2(%E6%9C%B1%E8%95%BE%E9%9B%85).mp4

